original_order,id,title,multiauthored,authors,repeat_author
2776,33585540,"The Wicked + The Divine, Vol. 5: Imperial Phase, Part I",1,Kieron Gillen,1
2776,33585540,"The Wicked + The Divine, Vol. 5: Imperial Phase, Part I",1,Jamie McKelvie,1
2776,33585540,"The Wicked + The Divine, Vol. 5: Imperial Phase, Part I",1,Matt Wilson,1
2777,36206433,Username: Uprising,1,Joe Sugg,1
2777,36206433,Username: Uprising,1,Amrit Birdi,0
2778,31145185,Spill Zone,1,Scott Westerfeld,1
2778,31145185,Spill Zone,1,Alex Puvilland,0
2779,35606560,The Sun and Her Flowers,0,Rupi Kaur,1
2780,34594982,Depression & Other Magic Tricks,0,Sabrina Benaim,0
2781,33004293,Solo,1,Kwame Alexander,1
2781,33004293,Solo,1,Mary Rand Hess,0
2782,33208115,Love Her Wild,0,Atticus Poetry,1
2783,22552026,Long Way Down,0,Jason Reynolds,1
2784,34753166,We Come Apart,1,Sarah Crossan,0
2784,34753166,We Come Apart,1,Brian Conaghan,0
2785,33921696,New American Best Friend,0,Olivia Gatwood,1
2786,30304222,There Are More Beautiful Things Than Beyoncé,0,Morgan Parker,1
2787,34451544,Plum,0,Hollie McNish,0
2788,34144863,Electric Arches,0,Eve L. Ewing,0
2789,30231755,Magdalene,0,Marie Howe,0
2790,34466674,Adultolescence,0,Gabbie Hanna,0
2791,33631747,Broken Wishbones and Empty Spaces,0,Pyrokardia,0
2792,31944953,When I Grow Up I Want to Be a List of Further Possibilities,1,Jericho Brown,1
2792,31944953,When I Grow Up I Want to Be a List of Further Possibilities,1,Chen Chen,0
2793,32311036,Nature Poem,0,Tommy Pico,0
2794,33606259,"Exits, Desires, and Slow Fires",0,J.R. Rogue,1
2795,34376890,Magic with Skin On,1,Morgan Nikola-Wren,0
2795,34376890,Magic with Skin On,1,Kimberly Ito,0
2795,34376890,Magic with Skin On,1,Julie Guzzetta,0
2796,32566407,Portrait of the Alcoholic,0,Kaveh Akbar,1
2797,33375618,Don't Call Us Dead,0,Danez Smith,1
2798,31944749,Hard Child,0,Natalie Shapero,0
2803,32620349,Midnight at the Bright Ideas Bookstore,0,Matthew J. Sullivan,0
2806,30269104,The Chilbury Ladies' Choir,0,Jennifer Ryan,0
2809,32969150,Stay with Me,0,Ayọ̀bámi Adébáyọ̀,0
2811,27746288,"Goodbye, Vitamin",0,Rachel Khong,1
2812,30090925,The Animators,0,Kayla Rae Whitaker,0
2813,29875926,I Liked My Life,0,Abby Fabiaschi,0
2814,33280160,What We Lose,0,Zinzi Clemmons,0
2816,34484359,The Coppersmith Farmhouse,0,Devney Perry,0
2817,31450913,The Idea of You,0,Robinne Lee,0
2818,31212988,The Caledonian Gambit,0,Dan Moren,0
2819,32075671,The Hate U Give,0,Angie Thomas,1
2820,35504431,Turtles All the Way Down,0,John Green,1
2821,32682118,One of Us Is Lying,0,Karen M. McManus,1
2822,29283884,The Gentleman's Guide to Vice and Virtue,0,Mackenzi Lee,1
2823,35247769,"Always and Forever, Lara Jean",0,Jenny Han,1
2824,30724132,Geekerella,0,Ashley Poston,1
2825,31931941,Eliza and Her Monsters,0,Francesca Zappia,1
2826,32078787,Once and for All,0,Sarah Dessen,1
2827,28458598,When Dimple Met Rishi,0,Sandhya Menon,0
2828,30256248,By Your Side,0,Kasie West,1
2829,30653853,The Upside of Unrequited,0,Becky Albertalli,1
2830,30102870,History Is All You Left Me,0,Adam Silvera,1
2831,23447923,The Inexplicable Logic of My Life,0,Benjamin Alire Sáenz,1
2832,25613472,A List of Cages,0,Robin Roe,0
2833,33385229,They Both Die at the End,0,Adam Silvera,1
2834,31694016,Stranger Than Fanfiction,0,Chris Colfer,1
2835,28243032,We Are Okay,0,Nina LaCour,1
2836,30649795,Goodbye Days,0,Jeff Zentner,1
2837,28919058,Autoboyography,0,Christina Lauren,1
2838,33163378,Moxie,0,Jennifer Mathieu,1
2839,23766634,A Court of Wings and Ruin,0,Sarah J. Maas,1
2840,30312891,Lord of Shadows,0,Cassandra Clare,1
2841,30227022,King's Cage,0,Victoria Aveyard,1
2842,28449207,Strange the Dreamer,0,Laini Taylor,1
2843,27883214,Caraval,0,Stephanie Garber,1
2844,31450852,Tower of Dawn,0,Sarah J. Maas,1
2845,29385546,Warcross,0,Marie Lu,1
2846,28954189,Scythe,0,Neal Shusterman,1
2847,30117284,Carve the Mark,0,Veronica Roth,1
2848,32075662,Our Dark Duet,0,Victoria E. Schwab,1
2849,24763621,Wintersong,0,S. Jae-Jones,0
2850,23308087,Flame in the Mist,0,Renée Ahdieh,1
2851,34128219,La Belle Sauvage,0,Philip Pullman,1
2852,34076952,The Language of Thorns: Midnight Tales and Dangerous Magic,1,Leigh Bardugo,1
2852,34076952,The Language of Thorns: Midnight Tales and Dangerous Magic,1,Sara Kipin,0
2853,29739361,Traitor to the Throne,0,Alwyn Hamilton,1
2854,28260402,The Song Rising,0,Samantha Shannon,1
2855,30025336,All the Crooked Saints,0,Maggie Stiefvater,1
2856,23367261,Crystal Storm,0,Morgan Rhodes,1
2857,31944679,In Other Lands,0,Sarah Rees Brennan,0
2858,25740412,The Black Witch,0,Laurie Forest,0
2859,28006120,The Ship of the Dead,0,Rick Riordan,1
2860,30145666,The Dark Prophecy,0,Rick Riordan,1
2861,30145677,Beauty and the Beast: Lost in a Book,0,Jennifer Donnelly,1
2862,32940857,Worlds Collide,0,Chris Colfer,1
2863,30312547,Amina's Voice,0,Hena Khan,0
2864,33282947,See You in the Cosmos,0,Jack Cheng,0
2865,32623542,Beyond the Bright Sea,0,Lauren Wolk,1
2866,29563587,Dragonwatch,0,Brandon Mull,1
2867,27242442,Star-Crossed,0,Barbara Dee,0
2868,33386034,Rise of the Isle of the Lost,0,Melissa de la Cruz,1
2869,31213737,The Goldfish Boy,0,Lisa Thompson,0
2870,30758586,Flying Lessons & Other Stories,1,Kwame Alexander,1
2870,30758586,Flying Lessons & Other Stories,1,Ellen Oh,0
2870,30758586,Flying Lessons & Other Stories,1,Kelly J. Baptist,0
2871,32711417,Quests for Glory,0,Soman Chainani,1
2872,33158525,Wishtree,0,Katherine Applegate,1
2873,30254963,Talons of Power,0,Tui T. Sutherland,1
2874,30037871,The Ethan I Was Before,0,Ali Standish,0
2875,30037873,The Someday Birds,1,Sally J. Pla,0
2875,30037873,The Someday Birds,1,Julie McLaughlin,0
2876,33785205,The Empty Grave,0,Jonathan Stroud,1
2877,33865643,The War I Finally Won,0,Kimberly Brubaker Bradley,1
2878,31145091,"I Love You, Michael Collins",0,Lauren Baratz-Logsted,0
2879,32777609,We're All Wonders,0,R.J. Palacio,1
2880,34219824,Malala's Magic Pencil,1,Malala Yousafzai,1
2880,34219824,Malala's Magic Pencil,1,Kerascoët,0
2881,34504361,She Persisted: 13 American Women Who Changed the World,1,Chelsea Clinton,1
2881,34504361,She Persisted: 13 American Women Who Changed the World,1,Alexandra Boiger,0
2882,30364127,Over and Under the Pond,1,Kate Messner,0
2882,30364127,Over and Under the Pond,1,Christopher Silas Neal,0
2883,30268071,"A Greyhound, a Groundhog",1,Emily Jenkins,1
2883,30268071,"A Greyhound, a Groundhog",1,Chris Appelhans,1
2884,31247841,Triangle,1,Mac Barnett,1
2884,31247841,Triangle,1,Jon Klassen,1
2885,31456756,The Book of Mistakes,0,Corinna Luyken,0
2886,30555639,Little Fox in the Forest,0,Stephanie Graegin,0
2887,31215005,The Legend of Rock Paper Scissors,1,Drew Daywalt,1
2887,31215005,The Legend of Rock Paper Scissors,1,Adam Rex,1
2888,20670612,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist",1,Vanessa Brantley-Newton,1
2888,20670612,"The Youngest Marcher: The Story of Audrey Faye Hendricks, a Young Civil Rights Activist",1,Cynthia Levinson,0
2889,34137106,A Different Pond,0,Bao Phi,0
2890,31340805,Duck and Hippo in the Rainstorm,1,Jonathan London,0
2890,31340805,Duck and Hippo in the Rainstorm,1,Andrew Joyner,0
2891,30254920,Spunky Little Monkey,1,Bill Martin Jr.,0
2891,30254920,Spunky Little Monkey,1,Michael Sampson,0
2891,30254920,Spunky Little Monkey,1,Brian Won,0
2892,34445373,Franklin's Flying Bookshop,1,Jen Campbell,1
2892,34445373,Franklin's Flying Bookshop,1,Katie Harnett,1
2893,31423547,Be Quiet!,0,Ryan T. Higgins,1
2894,30312747,Not Quite Narwhal,0,Jessie Sima,0
2895,31625795,Jabari Jumps,0,Gaia Cornwall,0
2896,32508692,The Case of the Stinky Stench,1,Josh Funk,1
2896,32508692,The Case of the Stinky Stench,1,Brendan Kearney,0
2897,30375426,Trollbella Throws a Party,1,Chris Colfer,1
2897,30375426,Trollbella Throws a Party,1,Brandon Dorman,1
2898,33376257,After the Fall: How Humpty Dumpty Got Back up Again,0,Dan Santat,1
2899,26247008,Truly Madly Guilty,0,Liane Moriarty,1
2900,26114135,All the Ugly and Wonderful Things,0,Bryn Greenwood,1
2901,26893819,The Girls,0,Emma Cline,0
2902,25781157,The Nest,0,Cynthia D'Aprix Sweeney,0
2903,28587957,Small Great Things,0,Jodi Picoult,1
2904,25852870,Eligible: A Modern Retelling of Pride & Prejudice,0,Curtis Sittenfeld,1
2905,28214365,Commonwealth,0,Ann Patchett,1
2906,27276262,Lily and the Octopus,0,Steven Rowley,1
2907,25893709,My Name Is Lucy Barton,0,Elizabeth Strout,1
2908,25810500,What Is Not Yours Is Not Yours,0,Helen Oyeyemi,0
2909,27213163,Another Brooklyn,0,Jacqueline Woodson,1
2910,28116847,Here I Am,0,Jonathan Safran Foer,1
2911,27068575,Everybody's Fool,0,Richard Russo,0
2912,28251002,The Nix,0,Nathan Hill,1
2913,25688974,Shelter,0,Jung Yun,0
2914,25810398,The Association of Small Bombs,0,Karan Mahajan,0
2915,30008702,Nutshell,0,Ian McEwan,1
2916,31246481,Silver Threads,0,Bette Lee Crosby,0
2917,26114523,The Summer that Melted Everything,0,Tiffany McDaniel,1
2918,29776246,An Ishmael of Syria,0,Asaad Almohammad,0
2919,25526965,End of Watch,0,Stephen King,1
2920,28220985,A Great Reckoning,0,Louise Penny,1
2921,28187230,The Woman in Cabin 10,0,Ruth Ware,1
2922,25337081,Brotherhood in Death,0,J.D. Robb,1
2923,29437949,Behind Closed Doors,0,B.A. Paris,1
2924,26245850,Before the Fall,0,Noah Hawley,0
2925,29430013,The Trespasser,0,Tana French,1
2926,27276324,All the Missing Girls,0,Megan Miranda,0
2927,26109394,Fool Me Once,0,Harlan Coben,1
2928,28815474,The Couple Next Door,0,Shari Lapena,1
2929,26245853,The Last Mile,0,David Baldacci,1
2930,27213121,The Black Widow,0,Daniel Silva,1
2931,25734248,The Widow,0,Fiona Barton,0
2932,27276292,The Vanishing Year,0,Kate Moretti,0
2933,28721136,The Girl In The Ice,0,Robert Bryndza,1
2934,28374062,The Kept Woman,0,Karin Slaughter,1
2935,28090846,Into the Light,0,Aleatha Romig,1
2936,30221492,Play Dead,0,Angela Marsons,0
2937,28503798,The Queen's Accomplice,0,Susan Elia MacNeal,0
2938,26883206,Redemption Road,0,John Hart,1
2939,30555488,The Underground Railroad,0,Colson Whitehead,1
2940,25893693,Lilac Girls,0,Martha Hall Kelly,1
2941,25817162,America's First Daughter,1,Stephanie Dray,1
2941,25817162,America's First Daughter,1,Laura Kamoie,1
2942,29430012,A Gentleman in Moscow,0,Amor Towles,1
2943,28449257,The Wonder,0,Emma Donoghue,1
2944,27071490,Homegoing,0,Yaa Gyasi,1
2945,28251813,"Three Sisters, Three Queens",0,Philippa Gregory,1
2946,25776122,The Summer Before the War,0,Helen Simonson,0
2947,25279165,The Swans of Fifth Avenue,0,Melanie Benjamin,1
2948,17912498,The Queen of the Night,0,Alexander Chee,0
2949,28363972,The Last Days of Night,0,Graham Moore,0
2950,25577005,The Moon in the Palace,0,Weina Dai Randel,1
2951,27917957,To The Bright Edge of the World,0,Eowyn Ivey,1
2952,25813937,Glory Over Everything: Beyond The Kitchen House,0,Kathleen Grissom,0
2953,25666046,The North Water,0,Ian McGuire,0
2954,25817493,News of the World,0,Paulette Jiles,0
2955,27876415,Do Not Say We Have Nothing,0,Madeleine Thien,0
2956,25894024,Modern Girls,0,Jennifer S. Brown,0
2957,25763894,Green Island,0,Shawna Yang Ryan,0
2958,25663717,The Two-Family House,0,Lynda Cohen Loigman,1
2959,29056083,Harry Potter and the Cursed Child: Parts One and Two,1,J.K. Rowling,1
2959,29056083,Harry Potter and the Cursed Child: Parts One and Two,1,Jack Thorne,0
2959,29056083,Harry Potter and the Cursed Child: Parts One and Two,1,John Tiffany,0
2960,20764879,A Gathering of Shadows,0,Victoria E. Schwab,1
2961,24019186,The Bands of Mourning,0,Brandon Sanderson,1
2962,12444298,Feverborn,0,Karen Marie Moning,1
2963,25776210,Fire Touched,0,Patricia Briggs,1
2964,25372801,All the Birds in the Sky,0,Charlie Jane Anders,1
2965,17333174,Magic Binds,0,Ilona Andrews,1
2966,29008738,The Bird and the Sword,0,Amy Harmon,1
2967,22062202,Marked in Flesh,0,Anne Bishop,1
2968,26114340,The Curse of Tenth Grave,0,Darynda Jones,1
2969,26228034,The Obelisk Gate,0,N.K. Jemisin,1
2970,24885533,The Paper Menagerie and Other Stories,0,Ken Liu,1
2971,26863057,Age of Myth,0,Michael J. Sullivan,1
2972,16280689,Staked,0,Kevin Hearne,1
2973,25695756,Stiletto,0,Daniel O'Malley,1
2974,25526296,Every Heart a Doorway,0,Seanan McGuire,1
2975,27154427,The Wheel of Osheim,0,Mark Lawrence,1
2976,29627784,Vampire Girl,0,Karpov Kinrade,0
2977,29467232,The Blood Mirror,0,Brent Weeks,1
2978,23909755,City of Blades,0,Robert Jackson Bennett,1
2979,27276318,It Ends with Us,0,Colleen Hoover,1
2980,24035804,Storm and Silence,0,Robert Thier,0
2981,26236956,The Obsession,0,Nora Roberts,1
2982,25293695,The Beast,0,J.R. Ward,1
2983,17876897,One with You,0,Sylvia Day,1
2984,25657772,Because of Miss Bridgerton,0,Julia Quinn,1
2985,25810368,Kings Rising,0,C.S. Pacat,1
2986,29508471,Paper Princess,0,Erin Watt,0
2987,27213238,The Hating Game,0,Sally Thorne,1
2988,32572872,Beard Science,0,Penny Reid,1
2989,28524443,The Score,0,Elle Kennedy,1
2990,29852207,The Wall of Winnipeg and Me,0,Mariana Zapata,1
2991,27158834,Born of Legend,0,Sherrilyn Kenyon,1
2992,25611416,Beautiful Burn,0,Jamie McGuire,1
2993,29382691,Stuck-Up Suit,1,Vi Keeland,1
2993,29382691,Stuck-Up Suit,1,Penelope Ward,1
2994,26252659,Big Rock,0,Lauren Blakely,0
2995,27083865,RoomHate,0,Penelope Ward,1
2996,32766597,Punk 57,0,Penelope Douglas,1
2997,31345271,Blackwing Dragon,0,T.S. Joyce,0
2998,31154244,"Preppy: The Life and Death of Samuel Clearwater, Part One",0,T.M. Frazier,0
2999,18966806,Morning Star,0,Pierce Brown,1
3000,27833670,Dark Matter,0,Blake Crouch,1
3001,25733885,Bloodline,0,Claudia Gray,0
3002,25859268,The Long Cosmos,1,Terry Pratchett,1
3002,25859268,The Long Cosmos,1,Stephen Baxter,1
3003,25790952,A Murder in Time,0,Julie McElwain,0
3004,25733990,Sleeping Giants,0,Sylvain Neuvel,1
3005,27245997,The Last One,0,Alexandra Oliva,0
3006,26308512,"Lies, Damned Lies, and History",0,Jodi Taylor,1
3007,23208397,Underground Airlines,0,Ben H. Winters,1
3008,25430566,Crosstalk,0,Connie Willis,0
3009,25814184,Gentleman Jole and the Red Queen,0,Lois McMaster Bujold,1
3010,25451264,Death's End,1,Liu Cixin,1
3010,25451264,Death's End,1,Ken Liu,1
3011,31667137,Star Nomad,0,Lindsay Buroker,1
3012,26114545,Too Like the Lightning,0,Ada Palmer,1
3013,29475447,A Closed and Common Orbit,0,Becky Chambers,1
3014,25828674,Written in Fire,0,Marcus Sakey,1
3015,28439513,A Night Without Stars,0,Peter F. Hamilton,1
3016,25329437,Remanence,0,Jennifer Foehner Wells,0
3017,27276118,Ninefox Gambit,0,Yoon Ha Lee,1
3018,30806103,Kill Process,0,William Hertling,0
3019,25816688,The Fireman,0,Joe Hill,1
3020,27383717,The Butterfly Garden,0,Dot Hutchison,1
3021,26891429,The City of Mirrors,0,Justin Cronin,1
3022,27276336,Ink and Bone,0,Lisa Unger,1
3023,23629836,Over Your Dead Body,0,Dan Wells,0
3024,26118005,My Best Friend's Exorcism,0,Grady Hendrix,1
3025,26030697,Fellside,0,M.R. Carey,1
3026,25142937,Lovecraft Country,0,Matt Ruff,0
3027,25930352,A Time of Torment,0,John Connolly,1
3028,32593030,Wicked Little Words,0,Stevie J. Cole,0
3029,23719481,Mr. Splitfoot,0,Samantha Hunt,0
3030,26154355,The Visitor,0,Amanda Stevens,1
3031,26883558,The Ballad of Black Tom,0,Victor LaValle,1
3032,24997064,The Nightmare Stacks,0,Charles Stross,1
3033,21400082,Kill Switch,0,Jonathan Maberry,1
3034,27276237,Grunge,1,Larry Correia,1
3034,27276237,Grunge,1,John Ringo,1
3035,29104144,Extinction End,0,Nicholas Sansbury Smith,1
3036,32198636,24690,1,A.A. Dark,0
3036,32198636,24690,1,Alaska Angelini,0
3037,28765598,The Last Days of Jack Sparks,0,Jason Arnopp,0
3038,27064358,Disappearance at Devil's Rock,0,Paul Tremblay,1
3039,29405093,The Girl with the Lower Back Tattoo,0,Amy Schumer,0
3040,29868610,Scrappy Little Nobody,0,Anna Kendrick,0
3041,29429875,Where Am I Now?,0,Mara Wilson,0
3042,26895155,"Mother, Can You Not?",0,Kate Siegel,0
3043,29496435,You Can't Touch My Hair: And Other Things I Still Have to Explain,1,Phoebe Robinson,1
3043,29496435,You Can't Touch My Hair: And Other Things I Still Have to Explain,1,Jessica Williams,0
3044,27276226,It Gets Worse: A Collection of Essays,0,Shane Dawson,1
3045,28696602,I'm Judging You: The Do-Better Manual,0,Luvvie Ajayi,0
3046,30613790,Dan and Phil Go Outside,1,Daniel Howell,1
3046,30613790,Dan and Phil Go Outside,1,Phil Lester,1
3047,28686959,Based on a True Story: A Memoir,0,Norm Macdonald,0
3048,25817690,I Want My Epidural Back: Adventures in Mediocre Parenting,0,Karen Alpert,0
3049,26890698,I'm Just a Person,0,Tig Notaro,0
3050,27171845,Seinfeldia: How a Show About Nothing Changed Everything,0,Jennifer Keishin Armstrong,0
3051,27245977,Housebroken: Admissions of an Untidy Life,0,Laurie Notaro,1
3052,27170141,You'll Grow Out of It,0,Jessi Klein,1
3053,25814361,I Know What I'm Doing and Other Lies I Tell Myself: Dispatches from a Life Under Construction,0,Jen Kirkman,0
3054,25666058,If at Birth You Don't Succeed: My Adventures with Disaster and Destiny,0,Zach Anner,0
3055,25817261,Real Artists Have Day Jobs: And Other Awesome Things They Don't Teach You in School,0,Sara Benincasa,0
3056,25111121,"Navel Gazing: True Tales of Bodies, Mostly Mine",0,Michael Ian Black,1
3057,29093310,Best. State. Ever.: A Florida Man Defends His Homeland,0,Dave Barry,1
3058,31188362,Alan Partridge: Nomad,1,Alan Partridge,0
3058,31188362,Alan Partridge: Nomad,1,Neil Gibbons,0
3058,31188362,Alan Partridge: Nomad,1,Rob Gibbons,0
3059,26200563,Hamilton: The Revolution,1,Lin-Manuel Miranda,0
3059,26200563,Hamilton: The Revolution,1,Jeremy McCarter,0
3060,24331386,The View from the Cheap Seats: Selected Nonfiction,0,Neil Gaiman,1
3061,25816707,Girls & Sex: Navigating the Complicated New Landscape,0,Peggy Orenstein,1
3062,27883209,Adnan's Story: The Search for Truth and Justice After Serial,0,Rabia Chaudry,0
3063,25852784,Evicted: Poverty and Profit in the American City,0,Matthew Desmond,1
3064,25667449,The Lonely City: Adventures in the Art of Being Alone,0,Olivia Laing,0
3065,27068734,But What If We're Wrong? Thinking About the Present As If It Were the Past,0,Chuck Klosterman,1
3066,27833614,Dark Money: The Hidden History of the Billionaires Behind the Rise of the Radical Right,0,Jane Mayer,0
3067,25614523,Originals: How Non-Conformists Move the World,0,Adam M. Grant,1
3068,26114477,The Geek Feminist Revolution,0,Kameron Hurley,1
3069,25814485,Grit: The Power of Passion and Perseverance,0,Angela Duckworth,0
3070,28119237,Tribe: On Homecoming and Belonging,0,Sebastian Junger,0
3071,26792284,The Only Rule Is It Has to Work: Our Wild Experiment Building a New Kind of Baseball Team,1,Ben Lindbergh,0
3071,26792284,The Only Rule Is It Has to Work: Our Wild Experiment Building a New Kind of Baseball Team,1,Sam Miller,0
3072,25814413,And Then All Hell Broke Loose: Two Decades in the Middle East,0,Richard Engel,0
3073,27036528,Ego Is the Enemy,0,Ryan Holiday,1
3074,25733966,Smarter Faster Better: The Secrets of Being Productive in Life and Business,0,Charles Duhigg,1
