Year,Subject,Book Count,Year Book Total,Percent_True_Formula,Percent_True,Percent-Rounded,Percent of Books
2017,space,13,390,3.333333333,3.333333333,3.34,3.34
2017,storytime,12,390,3.076923077,3.076923077,3.08,3.08
2017,american history,6,390,1.538461538,1.538461538,1.54,1.54
2017,true crime,8,390,2.051282051,2.051282051,2.06,2.06
2017,enemies to lovers,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,paranormal romance,5,390,1.282051282,1.282051282,1.29,1.29
2017,short stories,11,390,2.820512821,2.820512821,2.83,2.83
2017,romantasy,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,retellings,8,390,2.051282051,2.051282051,2.06,2.06
2017,friendship,9,390,2.307692308,2.307692308,2.31,2.31
2017,travel,8,390,2.051282051,2.051282051,2.06,2.06
2017,space opera,8,390,2.051282051,2.051282051,2.06,2.06
2017,personal development,5,390,1.282051282,1.282051282,1.29,1.29
2017,military fiction,6,390,1.538461538,1.538461538,1.54,1.54
2017,social justice,7,390,1.794871795,1.794871795,1.8,1.8
2017,art,5,390,1.282051282,1.282051282,1.29,1.29
2017,epic fantasy,5,390,1.282051282,1.282051282,1.29,1.29
2017,philosophy,6,390,1.538461538,1.538461538,1.54,1.54
2017,sports,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,music,6,390,1.538461538,1.538461538,1.54,1.54
2017,fantasy romance,0,390,0,0,0,0
2017,novels,29,390,7.435897436,7.435897436,7.44,7.44
2017,book club,5,390,1.282051282,1.282051282,1.29,1.29
2017,books about books,5,390,1.282051282,1.282051282,1.29,1.29
2017,post apocalyptic,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,time travel,4,390,1.025641026,1.025641026,1.03,1.03
2017,foodie,4,390,1.025641026,1.025641026,1.03,1.03
2017,sociology,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,witches,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,african american,5,390,1.282051282,1.282051282,1.29,1.29
2017,fae,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,technology,6,390,1.538461538,1.538461538,1.54,1.54
2017,young adult contemporary,9,390,2.307692308,2.307692308,2.31,2.31
2017,coming of age,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,gothic,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,lesbian,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,religion,7,390,1.794871795,1.794871795,1.8,1.8
2017,fairy tales,6,390,1.538461538,1.538461538,1.54,1.54
2017,food and drink,6,390,1.538461538,1.538461538,1.54,1.54
2017,aliens,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,environment,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,friends to lovers,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,womens,4,390,1.025641026,1.025641026,1.03,1.03
2017,erotica,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,parenting,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,asia,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,nutrition,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,speculative fiction,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,economics,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,zombies,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,biology,5,390,1.282051282,1.282051282,1.29,1.29
2017,medicine,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,dragons,4,390,1.025641026,1.025641026,1.03,1.03
2017,superheroes,4,390,1.025641026,1.025641026,1.03,1.03
2017,africa,4,390,1.025641026,1.025641026,1.03,1.03
2017,literature,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,novella,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,canada,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,historical romance,4,390,1.025641026,1.025641026,1.03,1.03
2017,comic book,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,ghosts,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,china,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,medical,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,supernatural,4,390,1.025641026,1.025641026,1.03,1.03
2017,british literature,4,390,1.025641026,1.025641026,1.03,1.03
2017,indigenous,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,steampunk,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,culinary,4,390,1.025641026,1.025641026,1.03,1.03
2017,leadership,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,high school,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,psychological thriller,5,390,1.282051282,1.282051282,1.29,1.29
2017,vegan,0,390,0,0,0,0
2017,christian,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,dark romance,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,shapeshifters,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,france,0,390,0,0,0,0
2017,grief,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,pop culture,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,india,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,mental illness,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,cultural,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,abuse,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,american,0,390,0,0,0,0
2017,ireland,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,love,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,new york,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,productivity,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,romantic suspense,4,390,1.025641026,1.025641026,1.03,1.03
2017,sports romance,0,390,0,0,0,0
2017,teen,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,action,0,390,0,0,0,0
2017,apocalyptic,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,dark,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,death,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,greek mythology,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,physics,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,russia,0,390,0,0,0,0
2017,school,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,werewolves,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,asian literature,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,climate change,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,college,0,390,0,0,0,0
2017,holocaust,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,writing,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,young adult romance,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,detective,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,manga,0,390,0,0,0,0
2017,native american,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,anthologies,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,espionage,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,presidents,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,westerns,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,birds,0,390,0,0,0,0
2017,dark fantasy,0,390,0,0,0,0
2017,demons,0,390,0,0,0,0
2017,marvel,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,second chance,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,anti racist,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,civil war,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,classics,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,dc comics,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,drama,0,390,0,0,0,0
2017,faith,3,390,0.7692307692,0.7692307692,0.77,0.77
2017,juvenile,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,m m romance,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,military science fiction,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,spirituality,2,390,0.5128205128,0.5128205128,0.52,0.52
2017,angels,0,390,0,0,0,0
2017,disability,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,bdsm,1,390,0.2564102564,0.2564102564,0.26,0.26
2017,cults,2,390,0.5128205128,0.5128205128,0.52,0.52
2016,fiction,223,393,56.74300254,56.74300254,56.75,56.75
2016,audiobook,205,393,52.16284987,52.16284987,52.17,52.17
2016,nonfiction,139,393,35.36895674,35.36895674,35.37,35.37
2016,fantasy,107,393,27.2264631,27.2264631,27.23,27.23
2016,romance,84,393,21.3740458,21.3740458,21.38,21.38
2016,contemporary,74,393,18.82951654,18.82951654,18.83,18.83
2016,young adult,76,393,19.33842239,19.33842239,19.34,19.34
2016,adult,56,393,14.24936387,14.24936387,14.25,14.25
2016,mystery,54,393,13.74045802,13.74045802,13.75,13.75
2016,biography,56,393,14.24936387,14.24936387,14.25,14.25
2016,memoir,54,393,13.74045802,13.74045802,13.75,13.75
2016,historical fiction,43,393,10.94147583,10.94147583,10.95,10.95
2016,thriller,41,393,10.43256997,10.43256997,10.44,10.44
2016,historical,44,393,11.19592875,11.19592875,11.2,11.2
2016,science fiction,47,393,11.95928753,11.95928753,11.96,11.96
2016,history,38,393,9.669211196,9.669211196,9.67,9.67
2016,humor,45,393,11.45038168,11.45038168,11.46,11.46
2016,horror,26,393,6.615776081,6.615776081,6.62,6.62
2016,lgbt,27,393,6.870229008,6.870229008,6.88,6.88
2016,mystery thriller,26,393,6.615776081,6.615776081,6.62,6.62
2016,paranormal,23,393,5.852417303,5.852417303,5.86,5.86
2016,biography memoir,20,393,5.089058524,5.089058524,5.09,5.09
2016,childrens,33,393,8.396946565,8.396946565,8.4,8.4
2016,literary fiction,24,393,6.106870229,6.106870229,6.11,6.11
2016,poetry,23,393,5.852417303,5.852417303,5.86,5.86
2016,crime,23,393,5.852417303,5.852417303,5.86,5.86
2016,queer,13,393,3.307888041,3.307888041,3.31,3.31
2016,graphic novels,21,393,5.34351145,5.34351145,5.35,5.35
2016,contemporary romance,17,393,4.325699746,4.325699746,4.33,4.33
2016,magic,21,393,5.34351145,5.34351145,5.35,5.35
2016,middle grade,24,393,6.106870229,6.106870229,6.11,6.11
2016,science,26,393,6.615776081,6.615776081,6.62,6.62
2016,adventure,20,393,5.089058524,5.089058524,5.09,5.09
2016,politics,16,393,4.071246819,4.071246819,4.08,4.08
2016,comics,20,393,5.089058524,5.089058524,5.09,5.09
2016,food,21,393,5.34351145,5.34351145,5.35,5.35
2016,urban fantasy,19,393,4.834605598,4.834605598,4.84,4.84
2016,feminism,13,393,3.307888041,3.307888041,3.31,3.31
2016,realistic fiction,20,393,5.089058524,5.089058524,5.09,5.09
2016,suspense,21,393,5.34351145,5.34351145,5.35,5.35
2016,picture books,21,393,5.34351145,5.34351145,5.35,5.35
2016,dystopia,14,393,3.562340967,3.562340967,3.57,3.57
2016,chick lit,6,393,1.526717557,1.526717557,1.53,1.53
2016,self help,12,393,3.053435115,3.053435115,3.06,3.06
2016,cooking,19,393,4.834605598,4.834605598,4.84,4.84
2016,comedy,13,393,3.307888041,3.307888041,3.31,3.31
2016,war,20,393,5.089058524,5.089058524,5.09,5.09
2016,psychology,16,393,4.071246819,4.071246819,4.08,4.08
2016,cookbooks,19,393,4.834605598,4.834605598,4.84,4.84
2016,adult fiction,13,393,3.307888041,3.307888041,3.31,3.31
2016,mental health,11,393,2.798982188,2.798982188,2.8,2.8
2016,autobiography,14,393,3.562340967,3.562340967,3.57,3.57
2016,essays,15,393,3.816793893,3.816793893,3.82,3.82
2016,race,11,393,2.798982188,2.798982188,2.8,2.8
2016,family,14,393,3.562340967,3.562340967,3.57,3.57
2016,new adult,13,393,3.307888041,3.307888041,3.31,3.31
2016,vampires,7,393,1.781170483,1.781170483,1.79,1.79
2016,animals,18,393,4.580152672,4.580152672,4.59,4.59
2016,graphic novels comics,14,393,3.562340967,3.562340967,3.57,3.57
2016,health,23,393,5.852417303,5.852417303,5.86,5.86
2016,young adult fantasy,12,393,3.053435115,3.053435115,3.06,3.06
2016,science fiction fantasy,9,393,2.290076336,2.290076336,2.3,2.3
2016,mythology,5,393,1.272264631,1.272264631,1.28,1.28
2016,high fantasy,6,393,1.526717557,1.526717557,1.53,1.53
2016,magical realism,9,393,2.290076336,2.290076336,2.3,2.3
2016,business,11,393,2.798982188,2.798982188,2.8,2.8
2016,world war ii,8,393,2.03562341,2.03562341,2.04,2.04
2016,nature,9,393,2.290076336,2.290076336,2.3,2.3
2016,reference,15,393,3.816793893,3.816793893,3.82,3.82
2016,space,6,393,1.526717557,1.526717557,1.53,1.53
2016,storytime,11,393,2.798982188,2.798982188,2.8,2.8
2016,american history,5,393,1.272264631,1.272264631,1.28,1.28
2016,true crime,4,393,1.017811705,1.017811705,1.02,1.02
2016,enemies to lovers,8,393,2.03562341,2.03562341,2.04,2.04
2016,paranormal romance,6,393,1.526717557,1.526717557,1.53,1.53
2016,short stories,6,393,1.526717557,1.526717557,1.53,1.53
2016,romantasy,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,retellings,7,393,1.781170483,1.781170483,1.79,1.79
2016,friendship,8,393,2.03562341,2.03562341,2.04,2.04
2016,travel,10,393,2.544529262,2.544529262,2.55,2.55
2016,space opera,7,393,1.781170483,1.781170483,1.79,1.79
2016,personal development,6,393,1.526717557,1.526717557,1.53,1.53
2016,military fiction,4,393,1.017811705,1.017811705,1.02,1.02
2016,social justice,4,393,1.017811705,1.017811705,1.02,1.02
2016,art,7,393,1.781170483,1.781170483,1.79,1.79
2016,epic fantasy,5,393,1.272264631,1.272264631,1.28,1.28
2016,philosophy,6,393,1.526717557,1.526717557,1.53,1.53
2016,sports,7,393,1.781170483,1.781170483,1.79,1.79
2016,music,6,393,1.526717557,1.526717557,1.53,1.53
2016,fantasy romance,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,novels,29,393,7.37913486,7.37913486,7.38,7.38
2016,book club,5,393,1.272264631,1.272264631,1.28,1.28
2016,books about books,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,post apocalyptic,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,time travel,6,393,1.526717557,1.526717557,1.53,1.53
2016,foodie,9,393,2.290076336,2.290076336,2.3,2.3
2016,sociology,7,393,1.781170483,1.781170483,1.79,1.79
2016,witches,0,393,0,0,0,0
2016,african american,4,393,1.017811705,1.017811705,1.02,1.02
2016,fae,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,technology,4,393,1.017811705,1.017811705,1.02,1.02
2016,young adult contemporary,5,393,1.272264631,1.272264631,1.28,1.28
2016,coming of age,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,gothic,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,lesbian,0,393,0,0,0,0
2016,religion,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,fairy tales,0,393,0,0,0,0
2016,food and drink,8,393,2.03562341,2.03562341,2.04,2.04
2016,aliens,4,393,1.017811705,1.017811705,1.02,1.02
2016,environment,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,friends to lovers,5,393,1.272264631,1.272264631,1.28,1.28
2016,womens,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,erotica,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,parenting,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,asia,4,393,1.017811705,1.017811705,1.02,1.02
2016,nutrition,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,speculative fiction,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,economics,4,393,1.017811705,1.017811705,1.02,1.02
2016,zombies,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,biology,7,393,1.781170483,1.781170483,1.79,1.79
2016,medicine,8,393,2.03562341,2.03562341,2.04,2.04
2016,dragons,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,superheroes,4,393,1.017811705,1.017811705,1.02,1.02
2016,africa,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,literature,4,393,1.017811705,1.017811705,1.02,1.02
2016,novella,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,canada,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,historical romance,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,comic book,4,393,1.017811705,1.017811705,1.02,1.02
2016,ghosts,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,china,4,393,1.017811705,1.017811705,1.02,1.02
2016,medical,4,393,1.017811705,1.017811705,1.02,1.02
2016,supernatural,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,british literature,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,indigenous,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,steampunk,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,culinary,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,leadership,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,high school,4,393,1.017811705,1.017811705,1.02,1.02
2016,psychological thriller,4,393,1.017811705,1.017811705,1.02,1.02
2016,vegan,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,christian,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,dark romance,4,393,1.017811705,1.017811705,1.02,1.02
2016,shapeshifters,4,393,1.017811705,1.017811705,1.02,1.02
2016,france,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,grief,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,pop culture,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,india,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,mental illness,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,cultural,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,abuse,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,american,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,ireland,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,love,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,new york,6,393,1.526717557,1.526717557,1.53,1.53
2016,productivity,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,romantic suspense,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,sports romance,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,teen,0,393,0,0,0,0
2016,action,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,apocalyptic,4,393,1.017811705,1.017811705,1.02,1.02
2016,dark,4,393,1.017811705,1.017811705,1.02,1.02
2016,death,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,greek mythology,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,physics,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,russia,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,school,8,393,2.03562341,2.03562341,2.04,2.04
2016,werewolves,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,asian literature,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,climate change,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,college,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,holocaust,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,writing,4,393,1.017811705,1.017811705,1.02,1.02
2016,young adult romance,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,detective,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,manga,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,native american,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,anthologies,0,393,0,0,0,0
2016,espionage,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,presidents,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,westerns,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,birds,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,dark fantasy,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,demons,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,marvel,3,393,0.7633587786,0.7633587786,0.77,0.77
2016,second chance,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,anti racist,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,civil war,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,classics,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,dc comics,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,drama,2,393,0.5089058524,0.5089058524,0.51,0.51
2016,faith,0,393,0,0,0,0
2016,juvenile,0,393,0,0,0,0
2016,m m romance,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,military science fiction,0,393,0,0,0,0
2016,spirituality,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,angels,0,393,0,0,0,0
2016,disability,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,bdsm,1,393,0.2544529262,0.2544529262,0.26,0.26
2016,cults,1,393,0.2544529262,0.2544529262,0.26,0.26
2015,fiction,210,390,53.84615385,53.84615385,53.85,53.85
2015,audiobook,188,390,48.20512821,48.20512821,48.21,48.21
2015,nonfiction,138,390,35.38461538,35.38461538,35.39,35.39
2015,fantasy,92,390,23.58974359,23.58974359,23.59,23.59
2015,romance,99,390,25.38461538,25.38461538,25.39,25.39
2015,contemporary,86,390,22.05128205,22.05128205,22.06,22.06
2015,young adult,79,390,20.25641026,20.25641026,20.26,20.26
2015,adult,59,390,15.12820513,15.12820513,15.13,15.13
2015,mystery,47,390,12.05128205,12.05128205,12.06,12.06
2015,biography,71,390,18.20512821,18.20512821,18.21,18.21
2015,memoir,52,390,13.33333333,13.33333333,13.34,13.34
2015,historical fiction,41,390,10.51282051,10.51282051,10.52,10.52
2015,thriller,34,390,8.717948718,8.717948718,8.72,8.72
2015,historical,50,390,12.82051282,12.82051282,12.83,12.83
2015,science fiction,42,390,10.76923077,10.76923077,10.77,10.77
2015,history,44,390,11.28205128,11.28205128,11.29,11.29
2015,humor,39,390,10,10,10,10
2015,horror,30,390,7.692307692,7.692307692,7.7,7.7
2015,lgbt,21,390,5.384615385,5.384615385,5.39,5.39
2015,mystery thriller,22,390,5.641025641,5.641025641,5.65,5.65
2015,paranormal,25,390,6.41025641,6.41025641,6.42,6.42
2015,biography memoir,26,390,6.666666667,6.666666667,6.67,6.67
2015,childrens,31,390,7.948717949,7.948717949,7.95,7.95
2015,literary fiction,14,390,3.58974359,3.58974359,3.59,3.59
2015,poetry,23,390,5.897435897,5.897435897,5.9,5.9
2015,crime,24,390,6.153846154,6.153846154,6.16,6.16
2015,queer,14,390,3.58974359,3.58974359,3.59,3.59
2015,graphic novels,23,390,5.897435897,5.897435897,5.9,5.9
2015,contemporary romance,22,390,5.641025641,5.641025641,5.65,5.65
2015,magic,22,390,5.641025641,5.641025641,5.65,5.65
2015,middle grade,22,390,5.641025641,5.641025641,5.65,5.65
2015,science,25,390,6.41025641,6.41025641,6.42,6.42
2015,adventure,18,390,4.615384615,4.615384615,4.62,4.62
2015,politics,15,390,3.846153846,3.846153846,3.85,3.85
2015,comics,19,390,4.871794872,4.871794872,4.88,4.88
2015,food,23,390,5.897435897,5.897435897,5.9,5.9
2015,urban fantasy,16,390,4.102564103,4.102564103,4.11,4.11
2015,feminism,15,390,3.846153846,3.846153846,3.85,3.85
2015,realistic fiction,24,390,6.153846154,6.153846154,6.16,6.16
2015,suspense,19,390,4.871794872,4.871794872,4.88,4.88
2015,picture books,20,390,5.128205128,5.128205128,5.13,5.13
2015,dystopia,18,390,4.615384615,4.615384615,4.62,4.62
2015,chick lit,10,390,2.564102564,2.564102564,2.57,2.57
2015,self help,19,390,4.871794872,4.871794872,4.88,4.88
2015,cooking,16,390,4.102564103,4.102564103,4.11,4.11
2015,comedy,13,390,3.333333333,3.333333333,3.34,3.34
2015,war,21,390,5.384615385,5.384615385,5.39,5.39
2015,psychology,18,390,4.615384615,4.615384615,4.62,4.62
2015,cookbooks,17,390,4.358974359,4.358974359,4.36,4.36
2015,adult fiction,17,390,4.358974359,4.358974359,4.36,4.36
2015,mental health,15,390,3.846153846,3.846153846,3.85,3.85
2015,autobiography,18,390,4.615384615,4.615384615,4.62,4.62
2015,essays,7,390,1.794871795,1.794871795,1.8,1.8
2015,race,4,390,1.025641026,1.025641026,1.03,1.03
2015,family,12,390,3.076923077,3.076923077,3.08,3.08
2015,new adult,20,390,5.128205128,5.128205128,5.13,5.13
2015,vampires,7,390,1.794871795,1.794871795,1.8,1.8
2015,animals,20,390,5.128205128,5.128205128,5.13,5.13
2015,graphic novels comics,14,390,3.58974359,3.58974359,3.59,3.59
2015,health,26,390,6.666666667,6.666666667,6.67,6.67
2015,young adult fantasy,8,390,2.051282051,2.051282051,2.06,2.06
2015,science fiction fantasy,13,390,3.333333333,3.333333333,3.34,3.34
2015,mythology,2,390,0.5128205128,0.5128205128,0.52,0.52
2015,high fantasy,9,390,2.307692308,2.307692308,2.31,2.31
2015,magical realism,4,390,1.025641026,1.025641026,1.03,1.03
2015,business,9,390,2.307692308,2.307692308,2.31,2.31
2015,world war ii,11,390,2.820512821,2.820512821,2.83,2.83
2015,nature,10,390,2.564102564,2.564102564,2.57,2.57
2015,reference,11,390,2.820512821,2.820512821,2.83,2.83
2015,space,11,390,2.820512821,2.820512821,2.83,2.83
2015,storytime,12,390,3.076923077,3.076923077,3.08,3.08
2015,american history,8,390,2.051282051,2.051282051,2.06,2.06
2015,true crime,7,390,1.794871795,1.794871795,1.8,1.8
2015,enemies to lovers,5,390,1.282051282,1.282051282,1.29,1.29
2015,paranormal romance,5,390,1.282051282,1.282051282,1.29,1.29
2015,short stories,6,390,1.538461538,1.538461538,1.54,1.54
2015,romantasy,2,390,0.5128205128,0.5128205128,0.52,0.52
2015,retellings,4,390,1.025641026,1.025641026,1.03,1.03
2015,friendship,9,390,2.307692308,2.307692308,2.31,2.31
2015,travel,3,390,0.7692307692,0.7692307692,0.77,0.77
2015,space opera,9,390,2.307692308,2.307692308,2.31,2.31
2015,personal development,6,390,1.538461538,1.538461538,1.54,1.54
2015,military fiction,10,390,2.564102564,2.564102564,2.57,2.57
2015,social justice,1,390,0.2564102564,0.2564102564,0.26,0.26
2015,art,14,390,3.58974359,3.58974359,3.59,3.59
2015,epic fantasy,6,390,1.538461538,1.538461538,1.54,1.54
2015,philosophy,1,390,0.2564102564,0.2564102564,0.26,0.26
2015,sports,8,390,2.051282051,2.051282051,2.06,2.06
2015,music,6,390,1.538461538,1.538461538,1.54,1.54
2015,fantasy romance,0,390,0,0,0,0
2015,novels,27,390,6.923076923,6.923076923,6.93,6.93
2015,book club,3,390,0.7692307692,0.7692307692,0.77,0.77
2015,books about books,3,390,0.7692307692,0.7692307692,0.77,0.77
2015,post apocalyptic,8,390,2.051282051,2.051282051,2.06,2.06
2015,time travel,0,390,0,0,0,0
2015,foodie,5,390,1.282051282,1.282051282,1.29,1.29
2015,sociology,4,390,1.025641026,1.025641026,1.03,1.03
2015,witches,2,390,0.5128205128,0.5128205128,0.52,0.52
2015,african american,3,390,0.7692307692,0.7692307692,0.77,0.77
2015,fae,5,390,1.282051282,1.282051282,1.29,1.29
2015,technology,7,390,1.794871795,1.794871795,1.8,1.8
2015,young adult contemporary,7,390,1.794871795,1.794871795,1.8,1.8
2015,coming of age,3,390,0.7692307692,0.7692307692,0.77,0.77
2015,gothic,0,390,0,0,0,0
2015,lesbian,0,390,0,0,0,0
2015,religion,3,390,0.7692307692,0.7692307692,0.77,0.77
2015,fairy tales,5,390,1.282051282,1.282051282,1.29,1.29
2015,food and drink,2,390,0.5128205128,0.5128205128,0.52,0.52
2015,aliens,5,390,1.282051282,1.282051282,1.29,1.29
2015,environment,4,390,1.025641026,1.025641026,1.03,1.03
2015,friends to lovers,4,390,1.025641026,1.025641026,1.03,1.03
2015,womens,4,390,1.025641026,1.025641026,1.03,1.03
2015,erotica,8,390,2.051282051,2.051282051,2.06,2.06
2015,parenting,0,390,0,0,0,0
2015,asia,4,390,1.025641026,1.025641026,1.03,1.03
2015,nutrition,4,390,1.025641026,1.025641026,1.03,1.03
